"","Geology","WoodyCover","MAP_aggregated"
"46780","Granitic",22.8154451836283,600
"46781","Granitic",54.8691165301343,600
"46782","Granitic",43.2522656996402,600
"46783","Granitic",34.3643412836178,600
"46784","Granitic",23.6159097107228,600
"46785","Granitic",34.4884602024577,600
"46786","Granitic",43.6656471765029,600
"46787","Granitic",40.1909433958083,600
"46788","Granitic",36.3779828493354,600
"46789","Granitic",28.6031831264613,600
"46790","Granitic",37.0460922198451,600
"46791","Granitic",57.3074534668943,600
"46792","Basaltic",56.6007734036062,600
"46793","Basaltic",67.5994433576249,600
"46794","Basaltic",46.5339748999002,600
"46795","Basaltic",48.8706613023707,600
"46796","Basaltic",43.1321714323652,600
"46797","Basaltic",29.8596394687002,600
"46798","Basaltic",21.0826473655081,600
"46799","Basaltic",19.3425548928541,600
"46800","Basaltic",24.9601320984781,600
"46801","Basaltic",35.5674706717095,600
"46802","Basaltic",14.8940240046918,600
"46803","Basaltic",27.207550958157,600
"46804","Basaltic",25.7949220896629,600
"46805","Basaltic",40.0042774083972,600
"46855","Granitic",43.0416106868071,700
"46856","Granitic",26.3624846574723,700
"46857","Granitic",34.8628855243851,700
"46858","Granitic",42.4915112528189,700
"46859","Granitic",21.3735949689341,700
"46860","Granitic",44.9649142780998,700
"46861","Granitic",42.0536760747571,700
"46862","Granitic",50.6213470904002,650
"46863","Granitic",43.185917012249,650
"46864","Granitic",44.0322778103054,700
"46865","Granitic",38.6344806222487,650
"46866","Granitic",33.6459460146348,650
"46867","Granitic",31.3750737815913,700
"46870","Granitic",32.5631504280744,650
"46871","Granitic",44.9319010209831,650
"46872","Granitic",39.3928606058348,650
"46873","Granitic",42.5206611411403,650
"46874","Granitic",36.8004703564327,650
"46875","Granitic",36.6690954403227,650
"46876","Granitic",34.1262808150234,650
"46877","Granitic",31.6073847890283,650
"46878","Granitic",29.1917728653749,650
"46879","Granitic",37.3464943330669,650
"46880","Granitic",29.314213124506,650
"46881","Granitic",29.836789015496,650
"46882","Granitic",33.0273319501704,650
"46883","Granitic",30.6539807225666,650
"46884","Granitic",7.98770547733626,650
"46885","Granitic",32.5134945388404,650
"46886","Granitic",31.6679262094965,650
"46887","Granitic",46.35745350739,650
"46888","Granitic",31.3815577827439,650
"46889","Granitic",29.1949600495204,650
"46890","Granitic",37.5405951760408,650
"46891","Granitic",37.3053332855253,650
"46892","Granitic",34.1066892096952,650
"46893","Granitic",35.4056335870935,650
"46894","Granitic",36.0242156413491,650
"46895","Granitic",37.0268880800197,650
"46896","Granitic",32.463758934898,650
"46897","Granitic",48.7794283007873,650
"46898","Granitic",48.3114661471421,650
"46899","Granitic",39.9753679226528,650
"46900","Granitic",56.6344686647534,650
"46901","Granitic",50.6334042356285,650
"46902","Granitic",46.0329750634099,650
"46903","Granitic",46.744187344809,650
"46904","Granitic",55.763200547478,650
"46905","Granitic",51.9224269168216,650
"46906","Granitic",51.932358687618,650
"46907","Granitic",45.4423087465509,650
"46908","Granitic",38.1423830089034,650
"46909","Granitic",58.6147286285049,650
"46910","Granitic",39.032170235956,600
"46911","Granitic",51.7594092901353,600
"46912","Granitic",56.4676955672909,600
"46913","Granitic",50.3004254313032,600
"46914","Granitic",38.2441113235377,600
"46915","Granitic",49.2057498262089,600
"46916","Granitic",50.8035858066735,600
"46917","Granitic",20.4547461577119,600
"46918","Granitic",48.2849080498594,600
"46919","Granitic",37.8167119395696,600
"46920","Granitic",26.4186088763006,600
"46921","Granitic",21.8933598520677,600
"46922","Granitic",25.0649409032487,600
"46923","Granitic",27.3292824836334,600
"46924","Granitic",53.8203667797119,600
"46925","Granitic",36.141298010587,600
"46926","Granitic",41.4665104506072,600
"46927","Granitic",46.5477891800572,600
"46928","Granitic",39.1502351375224,600
"46929","Granitic",45.717843216316,600
"46930","Granitic",46.4462219815546,600
"46931","Granitic",45.0520320970587,600
"46932","Granitic",46.2731113685414,600
"46933","Basaltic",36.6448010223711,600
"46934","Basaltic",45.3113651308034,600
"46935","Basaltic",42.7894192282313,600
"46936","Basaltic",39.2358517368785,600
"46937","Basaltic",30.0602731577552,600
"46938","Basaltic",0,600
"46939","Basaltic",16.02337306864,600
"46940","Basaltic",24.3140166118628,600
"46941","Basaltic",22.1936537274998,600
"46942","Basaltic",18.2463912573538,600
"46943","Basaltic",24.198496719513,600
"46944","Basaltic",26.0584355708947,600
"46945","Basaltic",29.1834292079247,600
"46946","Basaltic",32.7335079085696,600
"46996","Granitic",27.4285667816766,700
"46997","Granitic",39.1270645713324,700
"46998","Granitic",39.2303096887068,700
"46999","Granitic",42.1048879267224,700
"47000","Granitic",42.1860205759948,700
"47001","Granitic",50.0002923983222,700
"47002","Granitic",37.9142779358257,700
"47003","Granitic",47.3011041882772,700
"47004","Granitic",44.5787484768164,700
"47005","Granitic",26.9707475583946,700
"47006","Granitic",35.5403002391517,700
"47007","Granitic",33.0885141141433,700
"47008","Granitic",34.5015342925561,700
"47011","Granitic",48.2289685292807,700
"47012","Granitic",44.0610902751506,700
"47013","Granitic",50.9506390848919,650
"47014","Granitic",39.2947234192244,700
"47015","Granitic",43.2089329916224,650
"47016","Granitic",44.8558601330701,650
"47017","Granitic",39.7254204908835,700
"47018","Granitic",36.4105984062055,650
"47019","Granitic",40.2062298204442,650
"47020","Granitic",9.80888242098652,650
"47021","Granitic",31.9397773835655,650
"47022","Granitic",33.4631929686314,650
"47023","Granitic",42.5877883581645,650
"47024","Granitic",40.9632474122963,650
"47025","Granitic",44.3600789074601,650
"47026","Granitic",39.9741743806873,650
"47027","Granitic",29.2825519437306,650
"47028","Granitic",28.3834226673444,650
"47029","Granitic",43.9207567238702,650
"47030","Granitic",37.8003937656845,650
"47031","Granitic",35.5765896955414,650
"47032","Granitic",36.3815931748328,650
"47033","Granitic",43.129041068324,650
"47034","Granitic",42.5932605325694,650
"47035","Granitic",37.8201811159779,650
"47036","Granitic",44.9897107186978,650
"47037","Granitic",36.7516977505624,650
"47038","Granitic",41.5026652837022,650
"47039","Granitic",35.96159601459,650
"47040","Granitic",49.3897114325722,650
"47041","Granitic",43.6579430587698,650
"47042","Granitic",37.7477090904176,650
"47043","Granitic",60.762503610506,650
"47044","Granitic",52.3475382136322,650
"47045","Granitic",69.3870044608533,650
"47046","Granitic",49.8573891731129,650
"47047","Granitic",60.5426881471005,650
"47048","Granitic",50.1480430949138,650
"47049","Granitic",53.4036222195361,650
"47050","Granitic",46.348695519806,650
"47051","Granitic",47.4844808038462,650
"47052","Granitic",42.0647771169976,600
"47053","Granitic",61.8364629232655,600
"47054","Granitic",51.0289089979795,600
"47055","Granitic",4.69911873254275,600
"47056","Granitic",28.341444142205,600
"47057","Granitic",27.7689102218404,600
"47058","Granitic",34.8091831081908,600
"47059","Granitic",29.5532593731413,600
"47060","Granitic",60.1172429487445,600
"47061","Granitic",48.8419453194583,600
"47062","Granitic",63.3555793762287,600
"47063","Granitic",28.4725047640487,600
"47064","Granitic",45.2958642266652,600
"47065","Granitic",37.5387417085902,600
"47066","Granitic",40.8081606500607,600
"47067","Granitic",56.5667492657924,600
"47068","Granitic",32.5522217113628,600
"47069","Granitic",24.8096506840795,600
"47070","Granitic",47.1135420153117,600
"47071","Granitic",35.4888510316581,600
"47072","Granitic",53.3859486701737,600
"47073","Basaltic",52.6445243143986,600
"47074","Basaltic",60.4049545323198,600
"47075","Basaltic",38.6101803331591,600
"47076","Basaltic",49.9332770373486,600
"47077","Basaltic",38.5751563395235,600
"47078","Basaltic",37.3532962510245,600
"47079","Basaltic",28.0158635277831,600
"47080","Basaltic",0,600
"47081","Basaltic",45.6547094540518,600
"47082","Basaltic",29.2734990948251,600
"47083","Basaltic",21.9742872444711,600
"47084","Basaltic",20.1381388374946,600
"47085","Basaltic",26.7247445250568,600
"47086","Basaltic",33.2292651073826,600
"47087","Basaltic",24.1686975339115,600
"47136","Granitic",45.2896872096667,700
"47137","Granitic",49.2143054196014,700
"47138","Granitic",32.6351418750968,700
"47139","Granitic",58.3763869637677,700
"47140","Granitic",35.7367240480278,700
"47141","Granitic",33.7235075593131,700
"47142","Granitic",49.0084289894427,700
"47143","Granitic",46.0796450456406,700
"47144","Granitic",47.0053145640483,700
"47145","Granitic",48.4661863170085,700
"47146","Granitic",37.4887349386997,700
"47147","Granitic",36.0191275068426,700
"47148","Granitic",29.9307163665913,700
"47149","Granitic",51.2679940782552,700
"47152","Granitic",36.6403842717917,700
"47153","Granitic",37.8104834071712,700
"47154","Granitic",50.4248638264711,650
"47155","Granitic",50.8738002050738,700
"47156","Granitic",38.517888364812,700
"47157","Granitic",29.4730708484853,650
"47158","Granitic",35.9123479662342,650
"47159","Granitic",42.0179953438453,650
"47160","Granitic",55.8156616718286,650
"47161","Granitic",42.163938241278,650
"47162","Granitic",37.7350585704281,650
"47163","Granitic",37.6724530667315,650
"47164","Granitic",38.6200182310391,650
"47165","Granitic",37.8576585751724,650
"47166","Granitic",42.11821107022,650
"47167","Granitic",36.2740151551018,650
"47168","Granitic",39.5238217778974,650
"47169","Granitic",38.5295453909148,650
"47170","Granitic",22.6962793238906,650
"47171","Granitic",1.3992568438117,650
"47172","Granitic",33.019430355573,650
"47173","Granitic",25.7003042408702,650
"47174","Granitic",29.3679632815681,650
"47175","Granitic",42.6094855582964,650
"47176","Granitic",42.0351408667494,650
"47177","Granitic",54.9402881249464,650
"47178","Granitic",38.0410355021591,650
"47179","Granitic",24.2382437650028,650
"47180","Granitic",47.4348259730838,650
"47181","Granitic",40.2618184265239,650
"47182","Granitic",41.6989749509147,650
"47183","Granitic",54.6728865510487,650
"47184","Granitic",49.576457513611,650
"47185","Granitic",55.6785207244031,650
"47186","Granitic",61.8640436486517,650
"47187","Granitic",44.5419662246962,650
"47188","Granitic",43.5164045692378,650
"47189","Granitic",45.6945474051451,650
"47190","Granitic",55.3939682154462,650
"47191","Granitic",47.8277803410956,650
"47192","Granitic",57.1664155417124,650
"47193","Granitic",21.3012653084482,600
"47194","Granitic",36.2622085096889,600
"47195","Granitic",40.1192980524984,600
"47196","Granitic",29.8946571625082,600
"47197","Granitic",35.5271969371103,600
"47198","Granitic",45.7034238308359,650
"47199","Granitic",40.272805950452,650
"47200","Granitic",29.9063921708034,650
"47201","Granitic",38.9053796437473,600
"47202","Granitic",52.4839555895574,600
"47203","Granitic",53.9508458733211,600
"47204","Granitic",38.8657984357602,600
"47205","Granitic",41.4694986579018,600
"47206","Granitic",30.0347534510162,600
"47207","Granitic",31.426568863914,650
"47208","Granitic",37.2194210248261,650
"47209","Granitic",33.8816707533319,600
"47210","Granitic",44.0017581029331,600
"47211","Granitic",46.1802872933219,600
"47212","Granitic",58.9424182780322,600
"47213","Granitic",43.3475603347386,600
"47214","Basaltic",45.1620326974429,600
"47215","Basaltic",52.6755222197858,600
"47216","Basaltic",61.6056277468955,600
"47217","Basaltic",41.5113166302178,600
"47218","Basaltic",17.9061819244919,600
"47219","Basaltic",37.8244189406873,600
"47220","Basaltic",28.7056871954548,600
"47221","Basaltic",17.4564581887103,600
"47222","Basaltic",44.9218078817952,600
"47223","Basaltic",44.7140559547594,600
"47224","Basaltic",58.3616284714209,600
"47225","Basaltic",42.7765375133339,600
"47226","Basaltic",17.410363058885,600
"47227","Basaltic",12.606248455219,600
"47228","Basaltic",34.1076136214058,600
"47277","Granitic",43.8715704945453,700
"47278","Granitic",42.9732387118699,700
"47279","Granitic",30.5231563866574,700
"47280","Granitic",42.9393036280958,700
"47281","Granitic",31.3654451415008,700
"47282","Granitic",27.2518536920119,700
"47283","Granitic",46.10679813495,700
"47284","Granitic",45.732068127087,700
"47285","Granitic",41.8903990954953,700
"47286","Granitic",45.7772540376592,700
"47287","Granitic",47.4894369840286,700
"47288","Granitic",38.1462298079642,700
"47289","Granitic",43.9985504361209,700
"47290","Granitic",40.8744004697695,700
"47293","Granitic",43.3599844696894,700
"47294","Granitic",50.3276353202442,700
"47295","Granitic",46.8080354825837,700
"47296","Granitic",52.4213546587085,700
"47297","Granitic",41.5897111294467,700
"47298","Granitic",39.766943807998,650
"47299","Granitic",42.1639636546527,650
"47300","Granitic",43.5764637815709,650
"47301","Granitic",37.5669757706203,650
"47302","Granitic",44.3288707558448,650
"47303","Granitic",33.1835307771307,650
"47304","Granitic",44.0704804700262,650
"47305","Granitic",33.81316882678,650
"47306","Granitic",37.0876895417728,650
"47307","Granitic",33.3149441916739,650
"47308","Granitic",36.6575740426534,650
"47309","Granitic",29.3336405021381,650
"47310","Granitic",4.93976470982735,650
"47311","Granitic",35.8922186304821,650
"47312","Granitic",24.2007583351101,650
"47313","Granitic",50.9774653581356,650
"47314","Granitic",35.2602701593773,650
"47315","Granitic",41.8668395715146,650
"47316","Granitic",39.4579301102612,650
"47317","Granitic",44.0458200653273,650
"47318","Granitic",12.3262330191417,650
"47319","Granitic",41.6126166520651,650
"47320","Granitic",40.1439010317717,650
"47321","Granitic",49.5806990375373,650
"47322","Granitic",36.075562557374,650
"47323","Granitic",41.3541743549643,650
"47324","Granitic",48.8861329641202,650
"47325","Granitic",60.6466110594122,650
"47326","Granitic",51.4533995283929,650
"47327","Granitic",52.0262250917181,650
"47328","Granitic",53.2755047663433,650
"47329","Granitic",48.4391890898414,650
"47330","Granitic",45.9160540112828,650
"47331","Granitic",43.103279579327,650
"47332","Granitic",52.262079148843,650
"47333","Granitic",52.3513551905159,650
"47334","Granitic",59.3675999019655,600
"47335","Granitic",5.2049621750509,600
"47336","Granitic",43.9088224259636,600
"47337","Granitic",52.7993462747036,600
"47338","Granitic",37.8934049845638,650
"47339","Granitic",34.933495468132,650
"47340","Granitic",51.3017305499146,650
"47341","Granitic",33.802640595336,600
"47342","Granitic",43.8823748078126,600
"47343","Granitic",47.3533726147311,600
"47344","Granitic",47.0400662605005,600
"47345","Granitic",32.2170749311826,600
"47346","Granitic",41.2263329742257,600
"47347","Granitic",25.951607496469,650
"47348","Granitic",42.4002597186653,600
"47349","Granitic",48.090990899876,600
"47350","Granitic",45.058929797533,600
"47351","Granitic",41.254438941202,600
"47352","Granitic",46.5527129274091,600
"47353","Granitic",47.2541039238346,600
"47354","Granitic",46.2621483212248,600
"47355","Basaltic",48.0426620059427,600
"47356","Basaltic",58.4722386970524,600
"47357","Basaltic",64.1242685919938,600
"47358","Basaltic",38.3311358701454,600
"47359","Basaltic",18.6772080173831,600
"47360","Basaltic",37.2147093645274,600
"47361","Basaltic",22.5316297604809,600
"47362","Basaltic",23.0544297008762,600
"47363","Basaltic",17.4455761179621,600
"47364","Basaltic",7.83608559395568,600
"47365","Basaltic",14.8096093841176,600
"47366","Basaltic",6.99706359002915,600
"47367","Basaltic",15.6524627022437,600
"47368","Basaltic",9.00552007024177,600
"47369","Basaltic",22.257062451316,600
"47417","Granitic",54.8748886417261,700
"47418","Granitic",46.6609449393622,700
"47419","Granitic",43.4254170830226,700
"47420","Granitic",33.9896456107841,700
"47421","Granitic",31.6488979146875,700
"47422","Granitic",36.1756896892806,700
"47423","Granitic",42.7129823356247,700
"47424","Granitic",49.5038874688874,700
"47425","Granitic",50.0859696261829,700
"47426","Granitic",46.0747081048452,700
"47427","Granitic",40.7060801448764,700
"47428","Granitic",50.3343520452919,700
"47429","Granitic",45.0906769766591,700
"47430","Granitic",43.7731202190119,700
"47431","Granitic",45.1805611978877,700
"47435","Granitic",38.160994181138,700
"47436","Granitic",36.5346193340963,700
"47437","Granitic",43.8198036105005,700
"47438","Granitic",46.9370976476149,700
"47439","Granitic",46.4284749459238,700
"47440","Granitic",37.6232175790018,650
"47441","Granitic",39.6022385855356,650
"47442","Granitic",42.4535217562857,650
"47443","Granitic",46.6262289953517,650
"47444","Granitic",43.0626729839085,650
"47445","Granitic",45.640417269772,650
"47446","Granitic",32.9550232800659,650
"47447","Granitic",28.5078551135849,650
"47448","Granitic",37.6571229781037,650
"47449","Granitic",28.6741828261891,650
"47450","Granitic",24.2080208381715,650
"47451","Granitic",36.7503957917528,650
"47452","Granitic",34.4455743472784,650
"47453","Granitic",35.1272993592988,650
"47454","Granitic",32.7995717124157,650
"47455","Granitic",36.3890664249982,650
"47456","Granitic",21.7367682622612,650
"47457","Granitic",48.73922608073,650
"47458","Granitic",42.3520136549382,650
"47459","Granitic",35.002985854286,650
"47460","Granitic",36.0281843376008,650
"47461","Granitic",29.7802926079344,650
"47462","Granitic",39.0115559111214,650
"47463","Granitic",53.7607047891907,650
"47464","Granitic",42.089785620765,650
"47465","Granitic",52.5632361067284,650
"47466","Granitic",45.8304582580471,650
"47467","Granitic",37.8816482555533,650
"47468","Granitic",37.0526374556955,650
"47469","Granitic",23.6704364770809,650
"47470","Granitic",29.9536144054708,650
"47471","Granitic",41.8973941560563,650
"47472","Granitic",47.5508773434054,650
"47473","Granitic",43.1759907720448,650
"47474","Granitic",34.0061558980353,600
"47475","Granitic",57.7035801767753,600
"47476","Granitic",28.9760605497827,650
"47477","Granitic",46.7942432284743,600
"47478","Granitic",29.8286202148,600
"47479","Granitic",35.7641463972643,650
"47480","Granitic",25.3657283413981,650
"47481","Granitic",31.4787774317787,650
"47482","Granitic",48.1337871499478,600
"47483","Granitic",45.876727335541,600
"47484","Granitic",28.1637789566383,600
"47485","Granitic",57.3131677905572,600
"47486","Granitic",27.27069959277,600
"47487","Granitic",21.420363769638,650
"47488","Granitic",31.7833202780248,650
"47489","Granitic",33.6631351787773,600
"47490","Granitic",36.2453886443017,600
"47491","Granitic",36.4244398164262,600
"47492","Granitic",38.1362764493913,600
"47493","Granitic",40.0432258743941,600
"47494","Granitic",33.4218523789932,600
"47495","Granitic",39.9719435493694,600
"47496","Basaltic",53.6087483316968,600
"47497","Basaltic",67.0069923227673,600
"47498","Basaltic",57.1163978489653,600
"47499","Basaltic",11.5392370175954,600
"47500","Basaltic",36.0440520182203,600
"47501","Basaltic",38.4744999111264,600
"47502","Basaltic",30.5871168639679,600
"47503","Basaltic",28.0487264911973,600
"47504","Basaltic",16.3565196713918,600
"47505","Basaltic",23.6157031477163,600
"47506","Basaltic",22.0837121599446,600
"47507","Basaltic",7.53680517580892,600
"47508","Basaltic",6.57063451360389,600
"47509","Basaltic",19.1016496396899,600
"47510","Basaltic",15.0051120433,600
"47559","Granitic",41.0520680635157,700
"47560","Granitic",48.3427219134796,700
"47561","Granitic",46.0289366999063,700
"47562","Granitic",49.2551081509441,700
"47563","Granitic",36.1489254414621,700
"47564","Granitic",58.9090678148966,750
"47565","Granitic",1.541754028751,750
"47566","Granitic",48.3610564174122,700
"47567","Granitic",50.0869719843834,700
"47568","Granitic",34.3607993095586,700
"47569","Granitic",43.5409881933044,700
"47570","Granitic",36.6437238392477,700
"47571","Granitic",36.7933842793486,700
"47572","Granitic",31.2192520921231,700
"47573","Granitic",27.1269613077631,700
"47576","Granitic",39.3491717186946,700
"47577","Granitic",32.3561999886197,700
"47578","Granitic",45.9495315465247,700
"47579","Granitic",42.6001028072955,700
"47580","Granitic",36.3457427976908,650
"47581","Granitic",29.9309168925156,650
"47582","Granitic",32.6295904048829,650
"47583","Granitic",34.6529329146853,650
"47584","Granitic",33.3852466130326,650
"47585","Granitic",42.1792530414968,650
"47586","Granitic",25.3230134611371,650
"47587","Granitic",37.6927522400302,650
"47588","Granitic",30.0564454303273,650
"47589","Granitic",48.9901875953409,650
"47590","Granitic",35.8309476007785,650
"47591","Granitic",38.5320766108872,650
"47592","Granitic",41.2779075094937,650
"47593","Granitic",34.1412932247108,650
"47594","Granitic",27.5866455034298,650
"47595","Granitic",33.4863418571879,650
"47596","Granitic",42.9432385276245,650
"47597","Granitic",34.5800942271901,650
"47598","Granitic",40.2424558803139,650
"47599","Granitic",42.5418363705006,650
"47600","Granitic",30.9525392464815,650
"47601","Granitic",31.9153814532674,650
"47602","Granitic",27.8289495407495,650
"47603","Granitic",44.0770934243287,650
"47604","Granitic",37.1851227332536,650
"47605","Granitic",42.0309715964281,650
"47606","Granitic",51.0945677390784,650
"47607","Granitic",45.4690085895744,650
"47608","Granitic",44.9597663876683,650
"47609","Granitic",51.0672225383881,650
"47610","Granitic",48.4399079756316,650
"47611","Granitic",37.6409291002342,650
"47612","Granitic",44.7282341978936,650
"47613","Granitic",38.6305514115589,650
"47614","Granitic",29.3052610584201,650
"47615","Granitic",37.7532821698375,650
"47616","Granitic",61.1956931025916,650
"47617","Granitic",38.9997023342057,650
"47618","Granitic",45.0190155561438,650
"47619","Granitic",49.5594104333204,650
"47620","Granitic",48.5086220050429,650
"47621","Granitic",29.8773640955292,650
"47622","Granitic",38.3477465121439,650
"47623","Granitic",39.2418834628676,650
"47624","Granitic",49.0226671497973,650
"47625","Granitic",28.9243389064015,650
"47626","Granitic",37.6150188120682,650
"47627","Granitic",37.5666664913492,650
"47628","Granitic",31.736931693654,650
"47629","Granitic",34.6969913832423,650
"47630","Granitic",44.194103991904,650
"47631","Granitic",45.2146709624793,650
"47632","Granitic",33.8359876746773,650
"47633","Granitic",69.8705477002326,600
"47634","Granitic",35.1446437195431,600
"47635","Granitic",51.247460160445,600
"47636","Granitic",56.3249926488222,600
"47637","Basaltic",46.265019741502,600
"47638","Basaltic",68.6783682260173,600
"47639","Basaltic",47.7382937364184,600
"47640","Basaltic",57.1012034337819,600
"47641","Basaltic",55.689565330302,600
"47642","Basaltic",61.9245471640429,600
"47643","Basaltic",19.4620308956892,600
"47644","Basaltic",28.1181355414753,600
"47645","Basaltic",10.3604744660029,600
"47646","Basaltic",18.1768503256865,600
"47647","Basaltic",18.3848015733382,600
"47648","Basaltic",15.3295922420952,600
"47649","Basaltic",15.1272036491555,600
"47650","Basaltic",18.2243680159908,600
"47651","Basaltic",18.8653191009816,600
"47700","Granitic",62.7855486315698,750
"47701","Granitic",40.2038059289362,750
"47702","Granitic",51.2845188665682,700
"47703","Granitic",44.946129526193,700
"47704","Granitic",39.9346065840189,700
"47705","Granitic",37.7386751882192,750
"47706","Granitic",59.910369713218,750
"47707","Granitic",53.4681821645811,750
"47708","Granitic",46.8381035844698,700
"47709","Granitic",44.9167057405074,700
"47710","Granitic",43.5949480944725,700
"47711","Granitic",37.082369612862,700
"47712","Granitic",31.5624950899029,700
"47713","Granitic",33.4154249784061,700
"47714","Granitic",41.7056992395716,700
"47718","Granitic",31.9618091111422,700
"47719","Granitic",50.5844326057242,700
"47720","Granitic",48.3076271517147,650
"47721","Granitic",35.342473134082,650
"47722","Granitic",33.0748018080204,650
"47723","Granitic",38.2457162037384,650
"47724","Granitic",26.8144823103236,650
"47725","Granitic",24.193752281002,650
"47726","Granitic",40.0517936474248,650
"47727","Granitic",42.0102778913758,650
"47728","Granitic",39.3939874788995,650
"47729","Granitic",44.2910734987942,650
"47730","Granitic",39.3107928348241,650
"47731","Granitic",42.1651329276695,650
"47732","Granitic",33.7119900527983,650
"47733","Granitic",38.4993380926608,650
"47734","Granitic",36.3196197664732,650
"47735","Granitic",32.1399754985684,650
"47736","Granitic",30.5938840491584,650
"47737","Granitic",37.1686785522768,650
"47738","Granitic",22.7412498223472,650
"47739","Granitic",36.0655863080894,650
"47740","Granitic",42.1288458351036,650
"47741","Granitic",32.7403894633045,650
"47742","Granitic",39.0099134750507,650
"47743","Granitic",31.6797985236726,650
"47744","Granitic",37.4042234548894,650
"47745","Granitic",45.8879448409872,650
"47746","Granitic",39.282896362282,650
"47747","Granitic",44.3835019250701,650
"47748","Granitic",44.7360265470394,650
"47749","Granitic",39.9733501964555,650
"47750","Granitic",46.908885591288,650
"47751","Granitic",55.8643405988372,650
"47752","Granitic",54.3481128894678,650
"47753","Granitic",53.2846297372501,650
"47754","Granitic",31.2689208932673,650
"47755","Granitic",35.6041762164766,650
"47756","Granitic",44.5479600583397,650
"47757","Granitic",50.929121789984,650
"47758","Granitic",37.415359054663,650
"47759","Granitic",42.9976707630553,650
"47760","Granitic",40.3259063948189,650
"47761","Granitic",27.6220878224379,650
"47762","Granitic",26.5931144276511,650
"47763","Granitic",38.5833269649986,650
"47764","Granitic",34.5018729719249,650
"47765","Granitic",33.0363400100597,650
"47766","Granitic",28.317303742929,650
"47767","Granitic",27.6323394763892,650
"47768","Granitic",37.3434903743637,650
"47769","Granitic",32.4606420132582,650
"47770","Granitic",36.4063376366683,650
"47771","Granitic",41.2105419398918,650
"47772","Granitic",42.5368106531029,650
"47773","Granitic",38.7548484091707,600
"47774","Granitic",38.4132349181806,650
"47775","Granitic",44.2019225824975,650
"47776","Granitic",41.1831200782403,650
"47777","Granitic",61.2057583117647,650
"47778","Basaltic",38.7258409371728,600
"47779","Basaltic",67.6902469269548,600
"47780","Basaltic",38.7735498838922,600
"47781","Basaltic",63.5908348455951,600
"47782","Basaltic",25.1657553992124,600
"47783","Basaltic",37.6738065912777,600
"47784","Basaltic",24.8159514292177,600
"47785","Basaltic",30.4352739716865,600
"47786","Basaltic",30.4666484594459,600
"47787","Basaltic",50.869771885133,600
"47788","Basaltic",29.0105161004015,600
"47789","Basaltic",50.6901374245163,600
"47790","Basaltic",15.9796549437671,600
"47791","Basaltic",22.5969538816524,600
"47792","Basaltic",18.8771926465344,600
"47841","Granitic",51.4374256892055,750
"47842","Granitic",45.5843953828158,750
"47843","Granitic",45.189118361325,750
"47844","Granitic",45.6987228621681,750
"47845","Granitic",43.1306948795438,750
"47846","Granitic",37.9680802087328,750
"47847","Granitic",48.3434009136416,750
"47848","Granitic",51.7842400034912,750
"47849","Granitic",62.7980989044585,750
"47850","Granitic",59.1185649456628,700
"47851","Granitic",53.6440678858717,700
"47852","Granitic",33.049752080532,700
"47853","Granitic",44.5097817236762,700
"47854","Granitic",37.3764393558986,700
"47855","Granitic",46.5226952857499,700
"47856","Granitic",38.0827986780222,700
"47860","Granitic",22.8233949751592,650
"47861","Granitic",38.6946190110592,650
"47862","Granitic",47.660469815382,650
"47863","Granitic",35.8749032339421,650
"47864","Granitic",23.0599545185908,650
"47865","Granitic",34.4885957159288,650
"47866","Granitic",25.2451868253142,650
"47867","Granitic",27.3450748384273,650
"47868","Granitic",31.5843303355212,650
"47869","Granitic",38.8881766163102,650
"47870","Granitic",34.7841339160694,650
"47871","Granitic",38.9226257029117,650
"47872","Granitic",38.7637956783216,650
"47873","Granitic",35.3717197908598,650
"47874","Granitic",37.0581586410637,650
"47875","Granitic",39.7395240574356,650
"47876","Granitic",42.606779994427,650
"47877","Granitic",0,650
"47878","Granitic",27.0838728361618,650
"47879","Granitic",40.1681645840941,650
"47880","Granitic",15.3413035125101,650
"47881","Granitic",34.1288081622217,650
"47882","Granitic",28.0401891963851,650
"47883","Granitic",41.0309319047394,650
"47884","Granitic",38.0106524385831,650
"47885","Granitic",24.7698583427911,650
"47886","Granitic",46.3313491890909,650
"47887","Granitic",56.4244332381669,650
"47888","Granitic",50.2311227436342,650
"47889","Granitic",47.887140084007,650
"47890","Granitic",41.8771715987031,650
"47891","Granitic",31.4553263303693,650
"47892","Granitic",51.2715523495204,650
"47893","Granitic",52.8149267555791,650
"47894","Granitic",32.8725544372258,650
"47895","Granitic",32.4883457514737,650
"47896","Granitic",35.9732422775559,650
"47897","Granitic",32.8283991668008,650
"47898","Granitic",37.4004006942742,650
"47899","Granitic",44.5133595738912,650
"47900","Granitic",40.429175170432,650
"47901","Granitic",48.5302051612045,650
"47902","Granitic",41.0054045956931,650
"47903","Granitic",24.2580899048747,650
"47904","Granitic",39.3810691853766,650
"47905","Granitic",20.9777536193383,650
"47906","Granitic",28.6360238425434,650
"47907","Granitic",29.0046239294228,650
"47908","Granitic",42.5053370159333,650
"47909","Granitic",22.5520281461081,650
"47910","Granitic",36.546909814335,650
"47911","Granitic",29.6989045097869,650
"47912","Granitic",30.3879964961374,650
"47913","Granitic",34.5103399919334,650
"47914","Granitic",31.5165769688015,650
"47915","Granitic",53.9289951081452,650
"47916","Granitic",41.6453269177139,650
"47917","Granitic",62.5467557007482,650
